COUNTRY_ALPHA,E016,E069_54,F050,F051,F053,F054,E217,E218,E220,I001,I002,E234
PAK,2,2,1,0,1,1,8,-1,9,10,10,10
PAK,1,1,1,1,1,1,10,10,10,-1,10,10
PAK,2,1,1,1,1,1,10,9,10,10,10,10
PAK,1,1,1,1,1,1,10,10,10,10,10,9
PAK,1,1,1,1,1,1,6,7,9,10,10,10
PAK,1,1,1,1,1,1,10,10,10,10,10,10
PAK,2,1,1,1,1,1,10,10,10,10,10,10
PAK,1,1,1,1,1,1,10,10,10,10,-1,10
PAK,3,1,1,1,1,1,10,8,8,10,10,10
PAK,3,3,1,1,1,1,9,10,10,10,10,10
PAK,2,1,1,1,1,1,10,10,10,10,10,10
PAK,2,1,1,1,1,1,9,8,8,7,8,9
PAK,1,4,1,1,1,1,10,8,10,10,10,10
PAK,1,2,1,1,1,1,9,10,10,10,10,10
PAK,1,4,1,1,1,1,10,10,10,10,10,10
PAK,2,2,1,1,1,1,10,10,10,10,10,10
PAK,1,2,1,1,1,1,9,9,10,9,10,10
PAK,2,1,1,1,1,1,10,10,10,10,10,10
PAK,2,2,1,1,1,1,9,8,8,9,9,10
PAK,2,2,1,1,1,1,9,9,10,9,8,10
PAK,1,3,0,1,1,1,7,5,6,6,8,8
PAK,2,2,1,1,1,1,9,8,8,8,8,8
PAK,2,1,1,1,1,1,9,9,10,10,10,9
PAK,2,2,1,0,1,1,8,10,9,4,9,9
PAK,3,1,1,1,1,1,10,8,9,8,9,8
PAK,1,2,1,1,1,1,9,9,10,9,10,9
PAK,2,3,1,1,1,1,9,10,9,9,10,6
PAK,2,2,1,1,1,1,8,6,5,8,9,9
PAK,3,2,1,1,1,1,7,9,10,9,3,9
PAK,1,3,1,1,1,1,8,8,9,9,8,8
PAK,1,3,1,1,1,1,9,7,8,9,9,9
PAK,2,1,1,1,1,1,9,9,7,9,9,9
PAK,3,2,1,1,1,1,8,8,8,7,8,7
PAK,2,3,1,1,1,1,8,9,8,8,8,8
PAK,1,2,1,1,1,1,8,9,8,9,8,7
PAK,3,3,1,1,1,1,8,9,9,8,9,9
PAK,-1,2,1,1,1,1,9,7,7,9,8,9
PAK,2,2,1,1,1,1,8,8,8,8,9,7
PAK,2,2,1,1,1,1,10,9,5,5,4,10
PAK,1,1,1,1,1,1,9,8,7,8,7,7
PAK,1,1,1,1,1,1,4,5,3,4,8,5
PAK,2,4,1,1,1,1,10,7,4,4,7,4
PAK,1,2,1,1,1,1,10,7,8,9,6,8
PAK,3,2,1,1,1,1,8,9,10,10,9,9
PAK,3,3,1,0,1,1,5,8,2,6,5,3
PAK,1,1,1,1,1,1,10,10,10,10,10,10
PAK,-1,2,1,1,1,1,3,3,6,4,6,6
PAK,1,3,1,1,1,1,7,7,8,9,7,8
PAK,1,1,1,1,1,1,10,10,3,1,1,10
PAK,1,2,1,1,1,1,10,10,2,-1,-1,5
PAK,1,1,1,1,1,1,10,10,1,1,6,10
PAK,1,1,1,1,1,1,-1,10,1,-1,10,-1
PAK,-1,2,1,1,1,1,10,9,1,10,7,9
PAK,1,1,1,1,1,1,5,5,1,1,-1,5
PAK,1,2,1,1,1,1,9,7,1,7,6,10
PAK,1,1,1,1,1,1,1,1,1,1,1,5
PAK,1,1,1,1,1,1,10,10,1,10,9,10
PAK,1,1,1,1,1,1,10,10,1,-1,-1,-1
PAK,1,2,1,1,1,1,7,7,1,6,3,10
PAK,1,2,1,1,1,1,10,10,1,9,8,10
PAK,1,2,1,1,1,1,10,10,1,-1,-1,7
PAK,1,1,1,1,1,1,10,-1,1,-1,-1,6
PAK,1,1,1,1,1,1,10,10,1,7,-1,5
PAK,1,1,1,1,1,1,-1,10,2,-1,-1,10
PAK,1,1,1,1,1,1,10,10,1,-1,10,10
PAK,1,1,1,1,1,1,10,10,1,6,6,10
PAK,1,1,1,1,1,1,10,10,1,6,8,10
PAK,1,2,1,1,1,1,10,10,1,8,6,10
PAK,1,2,1,1,1,1,10,6,1,5,5,10
PAK,1,1,1,1,1,1,8,10,1,1,1,10
PAK,1,1,1,1,1,1,10,10,1,10,10,10
PAK,1,1,1,0,1,1,10,10,1,1,1,10
PAK,3,1,1,1,1,1,5,10,10,10,5,5
PAK,1,1,1,1,1,1,1,10,10,6,8,9
PAK,1,2,1,1,1,1,10,10,1,5,1,5
PAK,1,1,1,1,1,1,10,10,1,10,10,10
PAK,1,1,1,1,1,1,7,8,1,10,1,8
PAK,1,2,1,1,1,1,10,7,8,10,-1,10
PAK,3,1,1,1,1,1,10,10,1,10,1,5
PAK,1,2,1,1,1,1,1,1,1,1,1,10
PAK,1,1,1,1,1,1,1,2,1,10,10,10
PAK,1,1,1,1,1,1,10,10,10,10,10,10
PAK,1,1,1,1,1,1,10,10,1,10,1,10
PAK,1,-1,1,0,1,1,1,10,1,10,10,1
PAK,1,1,1,1,1,1,10,10,1,1,10,10
PAK,1,1,1,1,0,1,10,10,1,10,10,1
PAK,1,1,1,1,1,1,10,10,10,5,1,10
PAK,1,2,1,1,1,1,10,10,1,-1,1,10
PAK,1,1,1,1,1,1,10,10,1,10,1,1
PAK,1,1,1,1,1,1,-1,10,1,1,6,10
PAK,1,1,1,1,1,1,9,10,1,6,8,9
PAK,1,4,1,1,1,1,10,10,1,6,10,5
PAK,1,1,1,1,1,1,10,10,1,10,10,10
PAK,1,2,1,1,1,1,5,7,6,5,6,6
PAK,1,1,1,1,1,1,10,10,1,10,4,10
PAK,1,-1,1,1,1,1,-1,-1,1,-1,-1,10
PAK,1,1,1,1,1,1,10,10,10,-1,10,-1
PAK,1,2,1,1,1,1,10,10,1,10,6,6
PAK,1,2,1,1,1,1,10,7,1,7,7,10
PAK,1,1,1,1,1,1,10,10,1,1,6,10
PAK,1,2,1,1,1,1,5,6,5,5,7,6
PAK,1,1,1,1,1,1,10,6,1,8,10,10
PAK,1,1,1,1,1,1,9,7,1,6,10,7
PAK,1,1,1,1,1,1,10,10,1,6,8,10
PAK,1,2,1,1,1,1,10,10,1,1,5,10
PAK,1,2,1,1,1,1,10,10,1,6,7,7
PAK,1,1,1,1,1,1,10,7,1,1,6,5
PAK,-1,-1,1,1,1,1,10,10,1,10,-1,10
PAK,3,1,1,1,1,1,5,6,1,8,6,-1
PAK,1,1,1,1,1,1,9,9,2,6,6,7
PAK,1,1,1,1,1,1,10,10,1,-1,4,10
PAK,1,2,1,1,1,1,10,10,1,10,-1,10
PAK,1,2,1,1,1,1,9,7,1,-1,-1,6
PAK,1,1,1,1,1,1,10,8,1,7,5,10
PAK,1,1,1,1,1,1,10,10,1,10,10,10
PAK,2,1,1,1,1,1,10,10,1,3,2,10
PAK,1,-1,1,1,1,1,-1,10,1,1,1,10
PAK,1,1,1,1,1,1,10,10,1,10,10,10
PAK,1,1,1,1,1,1,10,10,1,-1,-1,10
PAK,1,1,1,1,1,1,8,9,10,10,8,7
PAK,2,1,1,1,1,1,1,1,1,10,1,10
PAK,1,2,1,1,1,1,10,10,2,10,10,7
PAK,3,1,1,1,0,1,1,1,6,1,7,5
PAK,1,2,1,1,1,1,10,8,8,8,7,10
PAK,1,1,1,1,1,1,9,5,7,7,8,9
PAK,2,2,1,1,1,1,8,7,6,5,7,8
PAK,1,1,1,1,1,1,10,10,1,1,7,10
PAK,1,2,1,1,1,1,9,7,8,5,8,7
PAK,1,1,1,1,0,1,5,1,10,1,7,10
PAK,2,1,1,1,1,1,3,5,1,4,5,4
PAK,3,2,1,1,0,1,2,3,1,1,3,4
PAK,2,3,1,1,1,1,2,10,10,6,2,10
PAK,2,3,1,1,1,1,4,6,6,7,6,4
PAK,1,4,1,1,1,1,6,5,6,8,4,1
PAK,1,2,1,1,1,1,2,3,1,4,3,3
PAK,2,2,1,1,1,1,1,1,10,9,1,6
PAK,1,1,1,1,1,1,9,10,4,8,3,4
PAK,2,3,1,1,1,1,6,5,5,6,6,5
PAK,1,1,1,1,1,1,9,8,4,1,10,9
PAK,3,2,1,1,1,1,1,10,1,10,10,10
PAK,1,1,1,1,1,1,10,10,1,1,1,10
PAK,1,1,1,1,1,1,10,10,1,10,10,10
PAK,1,1,1,0,1,1,10,10,10,10,10,10
PAK,1,1,1,1,1,1,10,-1,-1,-1,10,10
PAK,1,2,1,1,1,1,10,10,1,-1,5,10
PAK,1,1,1,1,1,1,10,10,10,10,10,1
PAK,1,1,1,1,1,1,10,10,1,10,10,10
PAK,1,1,1,1,1,1,10,10,1,-1,10,10
PAK,1,1,1,1,1,1,10,10,1,10,10,10
PAK,1,3,1,1,1,1,10,6,-1,6,4,10
PAK,3,1,1,1,1,1,1,10,1,10,5,5
PAK,-1,1,1,1,1,1,7,-1,5,10,4,-1
PAK,1,2,1,1,1,1,7,8,1,10,1,5
PAK,1,2,1,1,1,1,10,10,10,7,8,10
PAK,3,1,1,1,1,1,10,10,10,10,10,10
PAK,1,1,1,1,1,1,10,10,1,10,10,10
PAK,1,1,1,1,1,1,1,10,1,1,1,5
PAK,1,2,1,1,1,1,10,10,10,10,10,10
PAK,1,1,1,1,1,1,10,10,1,10,10,10
PAK,1,1,1,1,1,1,1,10,10,10,1,10
PAK,1,-1,1,1,0,1,1,1,1,-1,1,1
PAK,1,1,1,1,1,1,1,10,1,10,10,1
PAK,1,1,1,1,1,1,10,10,1,10,10,10
PAK,1,2,1,1,1,1,10,10,1,10,10,5
PAK,1,1,1,1,1,1,10,10,1,1,10,10
PAK,1,1,1,1,1,1,10,10,1,10,10,10
PAK,1,1,1,1,1,1,10,10,10,10,10,10
PAK,1,1,1,1,0,1,10,7,10,10,10,5
PAK,1,1,1,1,1,1,10,10,10,1,10,10
PAK,1,2,1,1,1,1,10,10,10,7,6,1
PAK,1,4,1,1,1,1,4,3,3,4,4,3
PAK,-1,1,1,1,1,1,10,10,1,1,2,1
PAK,-1,1,1,1,1,1,10,10,10,10,10,10
PAK,1,1,1,1,1,1,10,10,1,10,1,10
PAK,1,1,1,1,1,1,10,10,1,10,10,10
PAK,1,1,1,1,0,1,10,10,1,5,1,10
PAK,2,1,1,1,1,1,1,5,5,5,9,10
PAK,1,2,1,1,1,1,9,6,7,6,7,7
PAK,3,3,1,1,1,1,4,5,7,3,6,6
PAK,1,2,1,1,1,1,1,9,1,1,1,10
PAK,1,1,0,1,1,1,9,7,7,7,7,6
PAK,1,2,1,0,1,1,1,1,2,1,1,4
PAK,3,3,1,1,1,1,6,8,5,6,5,4
PAK,2,1,0,1,1,1,2,10,10,10,1,10
PAK,3,1,1,1,1,1,8,9,3,5,6,10
PAK,1,3,1,1,1,1,6,6,10,8,4,1
PAK,2,1,1,1,1,1,7,8,8,9,9,9
PAK,2,2,1,1,1,1,5,6,4,7,4,5
PAK,1,2,1,1,0,1,7,8,8,7,8,9
PAK,1,4,1,1,1,1,6,7,6,7,4,6
PAK,1,2,1,1,1,1,8,8,8,5,6,6
PAK,3,-1,1,1,1,1,10,9,6,6,10,5
PAK,2,1,1,1,1,1,9,9,9,9,2,9
PAK,1,1,1,1,1,1,10,10,10,6,6,5
PAK,2,2,1,1,1,1,7,9,5,4,8,9
PAK,2,-1,1,1,1,1,6,6,1,1,10,5
PAK,3,2,1,1,1,1,3,7,7,3,3,5
PAK,2,1,1,1,1,1,7,6,8,6,8,6
PAK,1,1,1,1,1,1,5,8,6,3,7,4
PAK,1,4,1,1,1,1,4,4,6,3,5,4
PAK,1,3,1,1,1,1,10,10,10,10,8,7
PAK,1,4,1,1,1,1,7,7,7,7,8,8
PAK,1,1,1,1,1,1,10,10,7,6,8,5
PAK,1,1,-2,-2,-2,-2,10,10,9,-2,-2,-2
PAK,2,2,1,1,1,1,10,10,10,10,7,9
PAK,1,3,1,1,1,1,5,8,5,10,6,9
PAK,1,1,1,1,1,1,7,8,9,6,8,4
PAK,2,1,1,1,1,1,9,7,9,8,8,7
PAK,1,2,1,1,1,1,4,7,3,5,4,7
PAK,1,1,1,1,1,1,5,7,5,7,6,7
PAK,3,2,1,1,1,1,5,6,6,3,7,5
PAK,1,2,1,1,1,1,5,10,10,10,1,-1
PAK,2,4,1,1,1,1,9,9,9,9,2,9
PAK,2,2,1,1,1,1,5,6,7,5,6,5
PAK,1,3,1,1,1,1,5,6,7,5,4,4
PAK,1,3,1,1,1,1,5,7,6,4,7,4
PAK,3,2,1,1,1,1,7,5,5,5,6,8
PAK,3,2,1,1,1,1,8,5,6,6,7,8
PAK,2,3,1,1,1,1,10,10,10,9,10,7
PAK,3,2,1,1,1,1,5,5,5,5,5,7
PAK,3,4,1,1,1,1,5,6,7,3,5,6
PAK,2,4,1,1,1,1,1,1,1,1,1,1
PAK,3,3,1,1,1,1,8,7,5,5,5,8
PAK,3,3,1,1,1,1,5,5,4,4,6,7
PAK,3,3,1,1,1,1,6,5,6,6,6,5
PAK,3,2,1,1,1,1,5,10,6,6,5,8
PAK,2,4,1,0,0,1,5,8,6,6,6,6
PAK,3,4,1,0,0,1,7,8,9,6,6,5
PAK,2,4,1,0,0,1,8,10,10,8,7,6
PAK,2,3,1,0,0,1,8,9,9,6,7,7
PAK,2,3,1,0,0,1,7,8,9,6,5,6
PAK,3,4,1,0,0,1,7,8,8,7,8,7
PAK,2,-1,1,0,0,1,8,9,9,8,8,8
PAK,3,4,1,0,0,1,7,8,8,7,8,8
PAK,3,4,1,0,0,1,9,9,9,7,6,7
PAK,3,3,1,0,0,1,7,8,9,9,9,9
PAK,1,4,0,0,1,0,5,7,7,6,7,6
PAK,1,3,-2,-2,-2,-2,7,3,10,5,3,7
PAK,3,4,1,0,0,1,8,7,7,7,8,7
PAK,2,3,1,0,0,1,7,8,8,8,9,8
PAK,3,3,1,0,0,1,8,7,8,7,7,8
PAK,3,3,1,0,0,1,8,4,6,6,5,5
PAK,3,4,1,0,0,1,8,9,9,7,8,8
PAK,3,4,1,0,0,1,8,8,8,7,8,7
PAK,3,4,1,0,0,1,5,6,7,7,4,4
PAK,3,4,1,0,1,1,7,8,8,5,6,6
PAK,1,4,1,1,1,1,3,5,4,4,7,4
PAK,3,2,1,1,1,1,1,1,1,1,1,5
PAK,1,2,1,0,1,1,8,7,8,8,6,8
PAK,1,1,1,1,1,1,8,7,1,9,4,9
PAK,1,1,1,1,1,1,8,9,1,1,1,8
PAK,1,2,1,1,1,1,10,10,1,4,6,8
PAK,1,1,1,1,1,1,10,10,1,7,6,6
PAK,1,2,1,1,1,1,5,8,1,2,5,7
PAK,1,1,1,1,1,1,1,10,1,6,6,7
PAK,1,1,1,1,1,1,8,9,7,6,8,5
PAK,2,3,1,1,1,1,8,7,6,6,6,7
PAK,1,2,1,1,1,1,9,10,2,6,4,9
PAK,1,4,1,1,1,1,8,7,8,6,7,8
PAK,1,3,1,1,1,1,7,7,2,6,8,6
PAK,1,3,1,1,1,1,8,7,9,8,9,7
PAK,1,4,1,1,1,1,7,8,3,8,7,8
PAK,2,4,1,1,1,1,8,8,7,8,8,7
PAK,2,3,1,1,1,1,2,4,2,8,8,8
PAK,2,4,1,1,1,1,9,9,2,3,4,9
PAK,1,1,1,1,1,1,9,8,1,5,9,8
PAK,1,1,1,1,1,1,9,7,1,5,9,8
PAK,1,1,1,1,1,1,7,3,1,5,7,7
PAK,1,1,1,1,1,1,8,7,5,8,5,8
PAK,1,1,1,1,1,1,7,9,1,6,3,9
PAK,1,1,1,1,1,1,8,7,1,5,3,7
PAK,1,1,1,1,1,1,5,5,1,5,4,5
PAK,1,2,1,1,1,1,3,7,10,5,7,9
PAK,1,1,1,1,1,1,8,8,1,5,5,6
PAK,1,1,1,1,1,1,9,8,1,10,8,7
PAK,1,2,1,1,1,0,8,10,1,5,4,8
PAK,1,1,1,1,1,1,8,8,1,2,9,10
PAK,1,1,1,1,1,1,8,9,2,8,3,8
PER,3,1,1,-2,0,0,2,8,2,9,5,1
PER,1,1,1,1,1,1,8,9,7,4,8,3
PER,1,2,1,1,1,1,2,6,8,10,6,5
PER,2,2,1,1,0,1,7,7,4,8,4,5
PER,2,2,1,0,0,0,10,10,2,2,2,5
PER,2,2,1,0,0,1,3,7,10,8,5,2
PER,1,2,1,1,1,1,6,7,7,5,5,8
PER,1,-1,1,0,0,1,9,8,10,10,8,10
PER,1,1,1,0,0,1,1,1,10,6,7,5
PER,1,1,1,1,1,1,8,8,8,8,8,8
PER,1,2,1,1,1,1,1,3,10,10,9,1
PER,1,3,1,1,1,1,3,3,9,10,8,1
PER,1,2,1,1,1,1,3,4,8,9,8,1
PER,1,2,1,1,1,1,6,7,5,1,1,5
PER,2,2,1,0,0,1,8,8,8,8,6,5
PER,1,2,1,0,0,0,6,3,5,8,3,7
PER,1,3,1,1,1,1,2,7,9,8,9,2
PER,2,2,1,-1,1,1,3,8,9,9,6,3
PER,1,3,1,-2,0,0,8,9,8,5,2,3
PER,1,2,1,1,0,1,9,8,7,8,3,9
PER,1,4,1,0,0,0,9,9,6,5,4,8
PER,1,2,1,1,1,1,7,10,3,8,1,10
PER,1,2,1,1,1,1,8,9,4,9,3,10
PER,1,3,1,0,0,0,10,10,7,4,3,7
PER,1,2,1,1,0,1,10,8,7,6,5,9
PER,2,2,1,0,0,0,9,9,8,3,2,8
PER,2,2,1,1,1,1,7,7,9,6,5,7
PER,2,2,1,0,0,0,5,7,8,6,4,6
PER,2,2,1,1,1,1,7,7,8,5,4,7
PER,2,2,1,1,1,1,6,6,8,7,4,5
PER,1,2,1,1,1,1,7,7,8,4,3,7
PER,2,2,1,1,1,1,5,6,10,5,5,6
PER,3,2,1,1,1,1,5,7,8,5,6,6
PER,1,2,1,1,1,1,6,7,8,5,5,6
PER,1,1,1,1,0,1,8,8,7,2,3,7
PER,1,3,1,0,0,1,9,10,9,7,8,9
PER,1,2,1,1,0,1,9,10,7,5,7,8
PER,2,2,1,1,1,1,6,10,7,7,7,10
PER,1,3,1,1,1,0,8,10,5,6,6,9
PER,2,3,1,1,0,1,8,10,7,7,7,6
PER,1,3,1,0,0,0,9,8,5,7,5,7
PER,1,2,1,0,0,0,9,9,9,8,3,9
PER,1,1,1,0,0,0,9,8,5,8,4,8
PER,1,2,1,1,1,1,9,8,8,6,4,7
PER,1,3,1,1,1,1,9,8,9,6,3,8
PER,1,3,1,1,0,1,7,8,8,4,7,4
PER,1,3,1,0,0,0,8,9,8,8,6,6
PER,1,3,1,0,1,1,6,7,8,8,5,8
PER,1,3,1,1,1,1,8,8,9,9,4,8
PER,1,2,1,1,0,0,6,8,8,9,4,5
PER,1,3,1,0,0,0,6,7,4,7,2,2
PER,2,2,1,1,1,1,8,8,8,9,3,7
PER,1,2,1,1,1,1,7,8,8,3,8,5
PER,1,3,1,1,1,1,5,9,7,8,7,3
PER,1,2,1,1,1,1,8,8,9,9,8,5
PER,1,1,1,-1,1,1,10,10,10,10,7,7
PER,1,2,1,0,0,1,7,8,7,9,7,6
PER,1,2,1,1,1,1,7,8,5,2,3,7
PER,1,2,1,-1,0,1,3,8,7,3,8,6
PER,1,2,1,1,1,1,8,8,8,9,8,3
PER,1,3,1,1,0,1,9,9,8,9,7,7
PER,1,4,0,0,0,0,10,10,10,1,6,9
PER,1,3,1,1,0,1,8,9,10,10,1,6
PER,2,3,1,1,1,1,10,9,8,7,5,8
PER,1,2,1,0,0,0,9,8,7,6,7,8
PER,2,4,1,1,-1,1,5,3,3,7,4,7
PER,1,2,1,1,1,1,9,8,7,7,3,6
PER,2,2,1,1,1,1,5,8,8,6,3,8
PER,2,3,1,1,1,-1,5,8,8,8,3,7
PER,2,4,1,1,1,1,5,8,7,8,7,7
PER,1,3,1,1,0,0,9,9,6,8,7,9
PER,1,2,1,1,1,1,10,4,8,8,5,7
PER,1,2,1,0,0,1,8,9,10,9,6,6
PER,1,3,1,1,0,1,8,8,6,8,7,6
PER,1,4,1,1,0,1,5,7,7,6,5,6
PER,2,3,1,0,0,0,7,9,6,8,7,8
PER,1,2,1,1,1,1,7,10,10,-1,-1,-1
PER,1,4,1,0,0,0,2,-1,8,10,8,8
PER,3,3,1,1,0,1,7,9,6,7,6,7
PER,3,3,1,1,1,1,8,-1,7,-1,8,7
PER,1,2,1,1,1,1,10,10,10,9,2,10
PER,1,3,1,0,1,1,10,10,10,10,6,6
PER,2,1,1,1,1,1,9,10,10,10,4,7
PER,1,3,1,1,1,1,6,10,9,9,1,8
PER,1,3,1,1,0,0,5,8,6,6,10,6
PER,1,3,1,1,1,1,6,8,10,8,5,6
PER,3,4,1,0,0,1,7,7,7,7,1,5
PER,2,3,1,1,1,1,4,7,9,9,10,3
PER,1,2,1,1,1,1,10,10,10,5,1,10
PER,2,3,1,1,1,1,5,7,8,10,2,6
PER,1,3,1,1,1,1,7,8,10,-1,6,7
PER,2,4,1,1,1,1,9,10,9,10,7,2
PER,3,-1,1,0,1,1,6,7,1,5,3,6
PER,1,3,1,0,0,0,7,8,9,8,3,7
PER,1,2,1,1,1,1,5,7,5,5,6,7
PER,1,2,1,1,0,1,1,5,10,5,10,1
PER,1,2,1,1,1,1,6,6,6,4,4,5
PER,1,3,1,1,1,1,6,5,7,7,5,1
PER,1,4,1,1,1,1,1,6,8,10,8,1
PER,1,4,1,1,1,1,10,10,5,1,1,10
PER,1,3,1,0,0,1,1,9,9,9,1,5
PER,1,3,1,1,1,1,10,10,9,10,9,1
PER,1,3,1,-1,0,0,4,9,9,9,9,8
PER,2,3,1,1,1,1,9,10,9,9,2,4
PER,1,3,1,1,1,1,5,1,1,5,7,3
PER,2,2,1,1,1,1,8,7,9,8,6,-1
PER,3,2,1,1,1,1,-1,6,7,8,-1,7
PER,2,3,1,1,1,1,8,7,4,-1,7,5
PER,1,3,1,1,1,1,8,6,7,6,8,8
PER,2,2,1,0,0,0,5,8,5,7,8,5
PER,-1,2,1,1,1,1,8,8,5,7,4,5
PER,2,2,1,1,1,1,9,7,10,8,8,6
PER,1,2,1,1,1,1,6,4,7,7,7,5
PER,1,4,1,1,0,1,8,-1,7,8,8,5
PER,2,2,1,1,0,1,8,9,6,6,8,-1
PER,1,4,1,1,1,1,1,2,10,10,1,1
PER,1,2,1,1,0,1,8,8,5,5,8,1
PER,1,3,1,1,1,1,1,1,10,10,10,1
PER,1,2,1,1,1,1,10,10,1,1,1,10
PER,2,3,1,1,1,1,4,4,9,10,10,1
PER,2,4,1,1,1,1,5,7,7,7,5,8
PER,3,2,1,1,1,1,5,7,6,8,4,7
PER,2,4,1,1,-1,1,5,9,8,9,2,6
PER,2,2,1,1,0,1,5,7,7,8,4,7
PER,1,4,1,1,-1,-1,4,7,8,4,8,6
PER,2,2,1,1,1,1,8,10,8,10,1,5
PER,2,2,1,0,0,0,8,10,8,10,1,5
PER,2,2,1,1,0,1,7,7,3,7,3,5
PER,2,3,1,1,1,1,8,10,8,10,1,5
PER,2,2,1,1,0,1,7,7,3,7,3,5
PER,2,2,1,1,1,-1,5,6,5,4,3,5
PER,1,1,1,1,1,1,8,7,7,5,5,5
PER,2,4,1,1,1,1,7,6,7,6,5,5
PER,1,2,1,1,1,1,6,7,6,7,3,6
PER,2,2,1,1,1,1,7,7,5,7,1,5
PER,1,2,1,0,0,0,3,3,3,3,8,3
PER,1,2,1,1,1,1,9,9,8,7,2,9
PER,2,3,1,1,1,1,5,5,6,5,5,5
PER,1,2,1,1,1,1,9,7,6,7,3,6
PER,1,2,1,1,1,1,7,7,5,5,4,5
PER,1,4,1,1,1,1,8,7,5,8,8,7
PER,1,4,1,1,1,1,9,7,6,7,8,4
PER,1,2,1,1,1,1,7,8,8,8,7,7
PER,2,4,1,1,1,1,8,8,8,6,7,8
PER,1,2,1,1,1,0,10,10,9,1,1,10
PER,3,3,1,-1,-1,-1,9,7,3,8,8,7
PER,3,1,1,1,0,1,4,8,8,8,4,6
PER,3,-1,1,1,-1,-1,8,7,9,5,5,8
PER,3,4,1,1,0,1,7,6,9,6,8,7
PER,3,4,1,1,1,1,8,8,6,8,6,7
PER,1,3,1,1,1,1,7,6,10,9,4,5
PER,2,2,1,1,1,1,7,6,10,8,6,5
PER,1,4,1,1,1,1,6,5,9,8,9,3
PER,2,3,1,1,0,1,6,5,9,8,5,5
PER,1,3,1,-1,0,1,7,5,9,7,4,5
PER,1,1,1,1,1,1,7,5,9,7,3,8
PER,1,2,0,0,0,0,7,6,6,7,4,5
PER,2,2,1,1,0,1,6,5,9,9,5,4
PER,1,3,1,1,0,1,7,6,9,7,5,5
PER,1,1,1,1,1,1,7,6,9,7,3,8
PER,1,2,1,1,1,1,5,5,5,4,4,5
PER,1,2,1,0,0,1,9,9,9,2,2,9
PER,1,2,1,0,1,1,8,8,6,10,3,4
PER,1,3,1,1,0,0,7,4,9,1,1,5
PER,1,3,1,-1,-1,1,8,10,5,2,3,7
PER,1,2,1,1,1,1,3,8,5,10,1,6
PER,1,2,0,1,1,1,10,3,7,5,5,5
PER,1,2,1,1,1,1,5,5,3,6,6,5
PER,1,2,1,-1,1,1,5,3,7,3,8,7
PER,3,3,1,1,1,1,2,4,6,6,6,3
PER,1,3,1,0,0,1,5,7,8,6,5,6
PER,1,2,1,0,0,0,6,8,5,6,5,5
PER,1,4,1,0,0,0,6,4,3,4,6,5
PER,1,2,0,0,1,0,9,8,7,7,5,8
PER,3,2,1,0,0,1,7,8,9,7,8,7
PER,1,-1,1,0,0,0,9,7,8,7,4,8
PER,1,2,1,1,1,1,9,9,5,7,4,8
PER,1,2,1,0,1,1,8,9,5,7,2,8
PER,1,2,1,1,1,1,8,8,8,6,4,8
PER,1,3,1,1,1,1,8,8,9,8,5,9
PER,1,4,1,1,1,1,10,10,9,7,9,5
PER,1,3,1,1,1,1,10,9,9,8,8,8
PER,1,4,1,1,1,1,10,10,8,8,10,9
PER,1,3,1,0,0,1,10,9,8,9,8,9
PER,1,4,1,1,1,1,10,10,9,9,8,9
PER,1,3,1,0,1,1,8,6,6,5,6,5
PER,1,2,1,0,0,0,6,5,5,6,4,2
PER,1,3,1,1,1,1,8,9,8,5,1,9
PER,2,2,1,1,1,1,6,8,4,5,4,5
PER,1,2,1,1,1,1,5,5,6,4,4,5
PER,3,2,1,1,1,1,1,1,10,10,8,5
PER,2,4,1,-1,1,0,5,5,5,5,10,5
PER,1,2,1,0,0,1,5,3,8,8,5,3
PER,1,2,1,1,1,1,5,2,8,5,1,3
PER,1,1,1,0,0,1,3,3,10,10,10,3
PER,1,2,1,1,1,1,8,6,9,8,5,7
PER,2,3,1,1,0,1,6,5,8,8,8,2
PER,2,2,1,1,1,1,8,6,6,7,5,7
PER,1,2,1,1,1,1,8,6,9,8,4,5
PER,1,3,1,0,0,1,7,5,8,8,5,2
PER,1,2,1,0,0,0,7,7,7,6,7,7
PER,1,3,1,1,1,1,9,10,10,10,1,9
PER,1,4,1,0,0,0,1,5,10,5,10,1
PER,1,2,1,1,0,1,9,5,10,5,10,1
PER,1,1,1,1,1,1,9,9,9,3,1,9
PER,1,3,1,1,1,1,9,10,7,8,9,9
PER,1,4,1,1,1,1,9,8,9,7,8,8
PER,2,3,1,1,1,1,10,10,9,9,8,6
PER,1,3,1,0,0,1,7,7,8,7,1,7
PER,1,3,1,1,0,1,10,10,5,6,7,9
PER,3,3,1,1,0,1,10,10,8,8,7,8
PER,2,4,1,1,1,1,10,8,9,8,9,8
PER,1,3,1,0,1,1,9,8,7,7,9,6
PER,2,2,1,1,1,1,8,5,5,6,6,8
PER,2,3,1,1,0,1,8,10,7,7,8,8
PER,1,3,1,1,1,1,9,8,7,5,7,4
PER,1,2,1,1,1,1,6,8,9,9,8,6
PER,1,2,1,1,0,0,10,10,9,8,7,2
PER,1,2,1,1,1,1,6,6,5,5,5,3
PER,1,2,1,0,1,1,6,7,7,7,6,7
PER,1,2,0,0,0,0,4,6,8,6,4,8
PER,1,2,1,0,0,0,4,6,6,4,5,3
PER,1,3,1,1,1,1,8,7,5,6,6,4
PER,1,4,1,1,1,1,7,8,2,8,2,3
